"member_i","religion_i","member_j","religion_j","similarity"
"Rick Berg","Protestant","James Lankford","Protestant",1
"Rick Berg","Protestant","James Lankford","Protestant",1
"Rick Berg","Protestant","James Lankford","Protestant",1
"Rick Berg","Protestant","James Lankford","Protestant",1
"Rick Berg","Protestant","James Lankford","Protestant",1
"Rick Berg","Protestant","James Lankford","Protestant",1
"Rick Berg","Protestant","James Lankford","Protestant",1
"Rick Berg","Protestant","James Lankford","Protestant",1
"Rick Berg","Protestant","James Lankford","Protestant",1
"Rick Berg","Protestant","James Lankford","Protestant",1
"Rick Berg","Protestant","James Lankford","Protestant",1
"Rick Berg","Protestant","James Lankford","Protestant",1
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","James Lankford","Protestant",0
"Steve Austria","Catholic","Frank D. Lucas","Protestant",0
"Steve Austria","Catholic","Frank D. Lucas","Protestant",0
"Steve Austria","Catholic","Frank D. Lucas","Protestant",0
"Steve Austria","Catholic","Frank D. Lucas","Protestant",0
"Steve Austria","Catholic","Frank D. Lucas","Protestant",0
"Steve Austria","Catholic","Frank D. Lucas","Protestant",0
"Steve Austria","Catholic","Frank D. Lucas","Protestant",0
"Steve Austria","Catholic","Frank D. Lucas","Protestant",0
"Steve Austria","Catholic","Frank D. Lucas","Protestant",0
"Steve Austria","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Steve Chabot","Catholic","Frank D. Lucas","Protestant",0
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Marcia L. Fudge","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","Frank D. Lucas","Protestant",1
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bob Gibbs","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","John Sullivan","Catholic",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Bill Johnson","Protestant","Earl Blumenauer","Unknown",0
"Jim Jordan","Protestant","Earl Blumenauer","Unknown",0
"Jim Jordan","Protestant","Peter A. DeFazio","Catholic",0
"Jim Jordan","Protestant","Peter A. DeFazio","Catholic",0
"Jim Jordan","Protestant","Peter A. DeFazio","Catholic",0
"Jim Jordan","Protestant","Kurt Schrader","Protestant",1
"Jim Jordan","Protestant","Kurt Schrader","Protestant",1
"Jim Jordan","Protestant","Kurt Schrader","Protestant",1
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
