AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
0.164383560419083,0.061643835157156,0.0958904102444649,0.178082197904587,0.0273972600698471,0.0958904102444649,0,0.0136986300349236,0.0547945201396942,0.171232879161835,0,0.0342465750873089,0.0342465750873089,0.0410958901047707,0.123287670314312,0.136986300349236,0.102739728987217,0.184931501746178,0.00684931501746178,0,0,0.00684931501746178,0.0342465750873089,0.15068493783474,0.123287670314312,0.0479452051222324,0.136986300349236,0.0273972600698471,0.0136986300349236,0.0136986300349236,0.0890410989522934,0.0136986300349236,0.0684931501746178,0.061643835157156,0.0479452051222324,0,0.0410958901047707,0,0.0136986300349236,0.0821917802095413,0.061643835157156,0.171232879161835,0.0753424689173698,0.0547945201396942,0.00684931501746178,0.0205479450523853,0,0.0479452051222324,0.0205479450523853,0.0753424689173698
0.0133333336561918,0,0.0599999986588955,0.0133333336561918,0.113333337008953,0.180000007152557,0.0466666668653488,0.0266666673123837,0.0399999991059303,0.0399999991059303,0.0599999986588955,0.0799999982118607,0.0466666668653488,0.0199999995529652,0.0533333346247673,0.0199999995529652,0.0266666673123837,0.0333333350718021,0.0466666668653488,0.0266666673123837,0.126666665077209,0.0533333346247673,0.0733333304524422,0.0266666673123837,0.0333333350718021,0.0333333350718021,0.0133333336561918,0.0733333304524422,0.0266666673123837,0.0533333346247673,0.0399999991059303,0.226666674017906,0.0133333336561918,0,0.0466666668653488,0.0399999991059303,0,0.0333333350718021,0.0466666668653488,0.00666666682809591,0.00666666682809591,0.00666666682809591,0.0266666673123837,0.0199999995529652,0.0666666701436043,0.0133333336561918,0.360000014305115,0,0.0466666668653488,0.0266666673123837
0.00490196095779538,0.00490196095779538,0.00980392191559076,0.00490196095779538,0.0980392172932625,0.0539215691387653,0.117647059261799,0.0490196086466312,0.0539215691387653,0.0392156876623631,0,0.00980392191559076,0.191176474094391,0.205882355570793,0.034313727170229,0.00980392191559076,0.0539215691387653,0,0.0245098043233156,0.0784313753247261,0.112745098769665,0.200980395078659,0.0931372568011284,0.00980392191559076,0.0196078438311815,0.00490196095779538,0,0.00490196095779538,0.034313727170229,0.181372553110123,0.00490196095779538,0.176470592617989,0.102941177785397,0.00980392191559076,0.22549019753933,0,0.0245098043233156,0,0.0539215691387653,0.0196078438311815,0.00980392191559076,0.00980392191559076,0.0245098043233156,0,0.00490196095779538,0.0784313753247261,0.0294117648154497,0.0294117648154497,0.127450987696648,0.00980392191559076
0.0125000001862645,0,0,0.025000000372529,0.0874999985098839,0.0375000014901161,0.300000011920929,0.162499994039536,0.0375000014901161,0.0375000014901161,0.0375000014901161,0,0.025000000372529,0.025000000372529,0.025000000372529,0,0.0125000001862645,0.0125000001862645,0.162499994039536,0.150000005960464,0.287499994039536,0.025000000372529,0.025000000372529,0.0375000014901161,0.0625,0,0.0125000001862645,0.025000000372529,0.1875,0.224999994039536,0,0.237499997019768,0.0375000014901161,0,0.0874999985098839,0.025000000372529,0.0874999985098839,0.137500002980232,0,0.025000000372529,0.0125000001862645,0.0125000001862645,0,0,0.174999997019768,0.025000000372529,0.0625,0,0.0125000001862645,0.0125000001862645
0.311764717102051,0,0.0294117648154497,0.141176477074623,0.0294117648154497,0.0117647061124444,0.0235294122248888,0.0176470596343279,0.129411771893501,0.341176480054855,0.0176470596343279,0.0176470596343279,0.0117647061124444,0.0294117648154497,0.0176470596343279,0.0588235296308994,0.235294118523598,0.18235294520855,0.0235294122248888,0.0117647061124444,0.0176470596343279,0.0411764718592167,0.0058823530562222,0.194117650389671,0.0529411770403385,0.0117647061124444,0.0294117648154497,0.0176470596343279,0.0058823530562222,0.0235294122248888,0.0117647061124444,0.0352941192686558,0.270588248968124,0.0176470596343279,0.0352941192686558,0.0705882385373116,0.0058823530562222,0.0235294122248888,0.0117647061124444,0,0.0176470596343279,0.347058832645416,0.129411771893501,0.0235294122248888,0.0176470596343279,0.129411771893501,0.0117647061124444,0.111764706671238,0.0117647061124444,0.0176470596343279
0.0454545468091965,0.0454545468091965,0.0340909101068974,0.0681818202137947,0,0.0568181835114956,0,0,0.0113636367022991,0.0454545468091965,0,0.136363640427589,0.113636367022991,0.0681818202137947,0.159090906381607,0.147727265954018,0.0568181835114956,0.0568181835114956,0.0113636367022991,0,0.0227272734045982,0.0340909101068974,0.0454545468091965,0.0568181835114956,0.113636367022991,0.159090906381607,0.215909093618393,0.0227272734045982,0,0,0.0340909101068974,0.0113636367022991,0.0340909101068974,0.386363625526428,0.0568181835114956,0.102272726595402,0.0113636367022991,0.0227272734045982,0.0113636367022991,0.0340909101068974,0,0.0340909101068974,0.0340909101068974,0.0909090936183929,0.0113636367022991,0,0.0113636367022991,0.0227272734045982,0.102272726595402,0.170454546809196
0.26732674241066,0.0297029707580805,0.0297029707580805,0.1534653455019,0.0198019798845053,0.0198019798845053,0.00495049497112632,0.00495049497112632,0.0792079195380211,0.272277235984802,0.00990098994225264,0.0247524753212929,0.0445544570684433,0.13366337120533,0.0495049506425858,0.0792079195380211,0.272277235984802,0.188118815422058,0.00990098994225264,0.0297029707580805,0.0247524753212929,0.0396039597690105,0.0198019798845053,0.227722778916359,0.0891089141368866,0.00990098994225264,0.0297029707580805,0.0148514853790402,0,0.0198019798845053,0.00990098994225264,0.00495049497112632,0.193069308996201,0.00990098994225264,0.0742574259638786,0.123762376606464,0.00495049497112632,0.00990098994225264,0.00495049497112632,0.292079210281372,0.0148514853790402,0,0.113861389458179,0.0247524753212929,0.00495049497112632,0.103960394859314,0.00990098994225264,0.158415839076042,0.0297029707580805,0.0247524753212929
0.169696971774101,0.0181818176060915,0.0969696938991547,0.0909090936183929,0.133333340287209,0.0484848469495773,0.0181818176060915,0.00606060586869717,0.133333340287209,0.218181818723679,0.0121212117373943,0.0242424234747887,0.0242424234747887,0.0424242429435253,0.030303031206131,0.0666666701436043,0.115151517093182,0.127272725105286,0,0,0.00606060586869717,0.0181818176060915,0.0121212117373943,0.157575756311417,0.060606062412262,0.0181818176060915,0.0181818176060915,0.060606062412262,0,0.030303031206131,0.0848484858870506,0.115151517093182,0.072727270424366,0.030303031206131,0.0545454546809197,0.0666666701436043,0.0242424234747887,0.030303031206131,0,0.133333340287209,0.0181818176060915,0.13939394056797,0,0.0666666701436043,0.0181818176060915,0.0181818176060915,0.0424242429435253,0.0484848469495773,0.0181818176060915,0.060606062412262
0.0909090936183929,0.0779220759868622,0.142857149243355,0.0129870129749179,0.064935065805912,0.103896103799343,0.0129870129749179,0,0.0259740259498358,0.0389610379934311,0.0259740259498358,0.220779225230217,0.0519480518996716,0.0519480518996716,0.0389610379934311,0.0779220759868622,0.0779220759868622,0.0389610379934311,0.0129870129749179,0,0.0129870129749179,0.0129870129749179,0.0259740259498358,0.0389610379934311,0.064935065805912,0.246753245592117,0.0909090936183929,0.168831169605255,0.0129870129749179,0.0129870129749179,0.155844151973724,0,0.0259740259498358,0.0909090936183929,0.0129870129749179,0.103896103799343,0.0389610379934311,0,0,0.0519480518996716,0.103896103799343,0.064935065805912,0.142857149243355,0,0.0389610379934311,0.0259740259498358,0.0779220759868622,0.0389610379934311,0.0389610379934311,0.220779225230217
0,0,0.0212765950709581,0,0.0851063802838326,0.0425531901419163,0.212765961885452,0.127659574151039,0,0.0319148935377598,0.0638297870755196,0.0531914904713631,0.0319148935377598,0,0.0319148935377598,0.0212765950709581,0.0319148935377598,0.0106382975354791,0.180851057171822,0.106382980942726,0.223404258489609,0.0425531901419163,0.0531914904713631,0,0.0106382975354791,0.0212765950709581,0,0.0319148935377598,0.255319148302078,0.117021277546883,0.0106382975354791,0.170212760567665,0.0106382975354791,0.0106382975354791,0.0212765950709581,0.0106382975354791,0.106382980942726,0.0106382975354791,0.148936167359352,0.0319148935377598,0.0106382975354791,0.0106382975354791,0.0319148935377598,0.0319148935377598,0,0.0531914904713631,0.127659574151039,0.0319148935377598,0.0212765950709581,0.0425531901419163
0.0940170958638191,0,0.00854700896888971,0.042735043913126,0.0598290599882603,0.0512820519506931,0.0769230797886848,0.0598290599882603,0.0940170958638191,0.21367521584034,0,0,0.042735043913126,0.0683760717511177,0.0170940179377794,0.0256410259753466,0.0940170958638191,0.0598290599882603,0.0598290599882603,0.136752143502235,0.102564103901386,0.0683760717511177,0.042735043913126,0.0256410259753466,0.0598290599882603,0,0.00854700896888971,0.0256410259753466,0.00854700896888971,0.136752143502235,0.00854700896888971,0.128205135464668,0.145299151539803,0.00854700896888971,0.170940175652504,0.0256410259753466,0.0170940179377794,0.136752143502235,0.0170940179377794,0.188034191727638,0,0.179487183690071,0.0256410259753466,0.0170940179377794,0.042735043913126,0,0.0341880358755589,0.179487183690071,0.0256410259753466,0.0170940179377794
0,0,0.0563380271196365,0,0.119718313217163,0.0915492922067642,0.0281690135598183,0.0211267601698637,0.063380278646946,0.0211267601698637,0.0563380271196365,0.0915492922067642,0.063380278646946,0.00704225338995457,0.0422535203397274,0.00704225338995457,0.0211267601698637,0,0.0211267601698637,0.0422535203397274,0.119718313217163,0.0422535203397274,0.0774647891521454,0.00704225338995457,0.0281690135598183,0.0281690135598183,0.0140845067799091,0.0985915511846542,0.0422535203397274,0.070422537624836,0.0211267601698637,0.239436626434326,0.00704225338995457,0,0.035211268812418,0,0.380281686782837,0.0422535203397274,0.035211268812418,0.0140845067799091,0.00704225338995457,0.0140845067799091,0.0492957755923271,0.0422535203397274,0.0845070406794548,0.0281690135598183,0,0.00704225338995457,0.0281690135598183,0.0281690135598183
0.257731944322586,0.0309278350323439,0.0309278350323439,0.175257727503777,0,0.0103092780336738,0.0206185560673475,0,0.0721649453043938,0.175257727503777,0,0.0412371121346951,0.0515463910996914,0.113402061164379,0.0309278350323439,0.0412371121346951,0.268041223287582,0.144329890608788,0.0103092780336738,0.0515463910996914,0.0206185560673475,0.0721649453043938,0.0206185560673475,0.175257727503777,0.0927835032343864,0.0206185560673475,0.0309278350323439,0,0,0.0206185560673475,0,0.0618556700646877,0.175257727503777,0.0206185560673475,0.123711340129375,0.0721649453043938,0,0.0618556700646877,0,0.195876285433769,0.0206185560673475,0.32989689707756,0.0824742242693901,0.0309278350323439,0.0309278350323439,0.216494843363762,0.0103092780336738,0,0.0412371121346951,0.0618556700646877
0.00595238106325269,0.0178571436554194,0.0178571436554194,0.0119047621265054,0.0297619048506022,0.065476194024086,0.0178571436554194,0.0119047621265054,0.0357142873108387,0.0178571436554194,0,0.0119047621265054,0.202380955219269,0.273809522390366,0.119047619402409,0.0595238097012043,0.0476190485060215,0.0297619048506022,0.0119047621265054,0.0238095242530108,0.0535714291036129,0.244047611951828,0.20833332836628,0.0178571436554194,0.0595238097012043,0.0238095242530108,0.0416666679084301,0.00595238106325269,0.0178571436554194,0.0238095242530108,0.00595238106325269,0.0416666679084301,0.0297619048506022,0.0416666679084301,0.238095238804817,0.0178571436554194,0.0416666679084301,0.154761910438538,0.00595238106325269,0.0119047621265054,0.0535714291036129,0.0357142873108387,0.0178571436554194,0.0178571436554194,0.0119047621265054,0.0178571436554194,0.0238095242530108,0.0238095242530108,0,0.0357142873108387
0.0571428574621677,0.114285714924335,0.0761904790997505,0.0380952395498753,0.0190476197749376,0.114285714924335,0.0190476197749376,0.00952380988746881,0.0190476197749376,0.0571428574621677,0,0.266666680574417,0.0285714287310839,0.0190476197749376,0.0666666701436043,0.114285714924335,0.0666666701436043,0.0761904790997505,0.0190476197749376,0,0.00952380988746881,0.0190476197749376,0.00952380988746881,0.0666666701436043,0.0571428574621677,0.323809534311295,0.0666666701436043,0.104761905968189,0.00952380988746881,0.00952380988746881,0.0857142880558968,0,0.0285714287310839,0.228571429848671,0.0190476197749376,0.104761905968189,0.0380952395498753,0.0190476197749376,0.00952380988746881,0.0285714287310839,0.142857149243355,0.0476190485060215,0.095238097012043,0.161904767155647,0.0380952395498753,0.0190476197749376,0.0380952395498753,0.0571428574621677,0.0571428574621677,0
